index,Date,Region,Thermal Generation Actual (in MW),Thermal Generation Estimated (in MW),Nuclear Generation Actual (in MW),Nuclear Generation Estimated (in MW),Hydro Generation Actual (in MW),Hydro Generation Estimated (in MW)
974,15/3/2018,Eastern,501.14,545.39,,,30.16,25.58
975,15/3/2018,NorthEastern,31.96,34.58,,,12.16,6.45
976,16/3/2018,Northern,617.44,683.89,30.32,31.04,134.13,105.07
977,16/3/2018,Western,1175.98,1192.38,25.19,26.07,38.10,17.51
978,16/3/2018,Southern,649.52,665.35,62.86,47.34,88.22,62.33
979,16/3/2018,Eastern,501.14,523.13,,,30.16,25.21
980,16/3/2018,NorthEastern,31.96,32.97,,,12.16,6.78
981,17/3/2018,Northern,618.09,657.68,30.32,31.17,134.13,98.77
982,17/3/2018,Western,1175.98,1189.33,25.19,26.07,38.10,23.73
983,17/3/2018,Southern,649.52,591.90,62.86,48.27,88.22,54.18
984,17/3/2018,Eastern,501.14,505.90,,,30.16,30.81
985,17/3/2018,NorthEastern,31.96,32.72,,,12.16,8.10
986,18/3/2018,Northern,618.09,642.37,30.32,30.34,134.13,99.05
987,18/3/2018,Western,1175.98,1142.17,25.19,26.06,38.10,14.23
988,18/3/2018,Southern,649.52,627.71,62.86,48.19,88.22,39.82
989,18/3/2018,Eastern,501.14,497.02,,,30.16,28.07
990,18/3/2018,NorthEastern,31.96,31.58,,,12.16,7.83
991,19/3/2018,Northern,618.74,664.57,30.32,30.88,134.13,98.70
992,19/3/2018,Western,1175.98,1161.32,25.19,26.06,38.10,28.39
993,19/3/2018,Southern,649.52,655.58,62.86,50.93,88.22,49.42
994,19/3/2018,Eastern,501.14,515.32,,,30.16,27.89
995,19/3/2018,NorthEastern,31.96,33.04,,,12.16,7.20
996,20/3/2018,Northern,619.39,664.76,30.32,30.85,134.13,99.35
997,20/3/2018,Western,1175.98,1191.97,25.19,26.11,38.10,23.08
998,20/3/2018,Southern,649.52,675.82,62.86,47.69,88.22,61.54
999,20/3/2018,Eastern,501.14,507.57,,,30.16,30.20
1000,20/3/2018,NorthEastern,31.96,33.37,,,12.16,6.69
1001,21/3/2018,Northern,623.37,643.01,30.32,29.80,134.13,97.94
1002,21/3/2018,Western,1175.98,1183.09,25.19,26.12,38.10,22.08
1003,21/3/2018,Southern,649.52,691.93,62.86,48.48,88.22,58.78
1004,21/3/2018,Eastern,501.14,502.22,,,30.16,33.12
1005,21/3/2018,NorthEastern,31.96,34.43,,,12.16,7.38
1006,22/3/2018,Northern,624.02,646.41,30.32,25.90,134.13,100.66
1007,22/3/2018,Western,1179.18,1210.24,25.19,26.03,38.10,19.85
1008,22/3/2018,Southern,649.52,694.15,62.86,48.47,88.22,59.21
1009,22/3/2018,Eastern,501.14,518.01,,,30.16,31.93
1010,22/3/2018,NorthEastern,31.96,35.09,,,12.16,5.46
1011,23/3/2018,Northern,624.02,651.19,30.32,26.44,134.13,101.37
1012,23/3/2018,Western,1179.18,1222.60,25.19,26.09,38.10,21.11
1013,23/3/2018,Southern,649.52,702.20,62.86,48.46,88.22,64.00
1014,23/3/2018,Eastern,501.14,527.94,,,30.16,33.17
1015,23/3/2018,NorthEastern,31.96,35.20,,,12.16,5.57
1016,24/3/2018,Northern,624.02,637.74,30.32,30.55,134.13,101.89
1017,24/3/2018,Western,1179.18,1223.81,25.19,26.08,38.10,26.69
1018,24/3/2018,Southern,649.52,715.62,62.86,48.56,88.22,63.84
1019,24/3/2018,Eastern,501.14,529.56,,,30.16,34.98
1020,24/3/2018,NorthEastern,31.96,33.95,,,12.16,5.46
1021,25/3/2018,Northern,624.02,599.15,30.32,31.09,134.13,100.87
1022,25/3/2018,Western,1179.18,1207.06,25.19,22.51,38.10,21.03
1023,25/3/2018,Southern,649.52,677.37,62.86,48.48,88.22,49.75
1024,25/3/2018,Eastern,501.14,531.14,,,30.16,28.23
1025,25/3/2018,NorthEastern,31.96,33.76,,,12.16,5.68
1026,26/3/2018,Northern,624.02,635.47,30.32,30.93,134.13,98.18
1027,26/3/2018,Western,1179.18,1240.15,25.19,13.05,38.10,39.20
1028,26/3/2018,Southern,649.52,699.40,62.86,48.56,88.22,76.87
1029,26/3/2018,Eastern,505.24,544.38,,,30.16,30.59
1030,26/3/2018,NorthEastern,31.96,33.05,,,12.16,6.77
1031,27/3/2018,Northern,624.67,634.68,30.32,30.92,134.13,96.16
1032,27/3/2018,Western,1179.18,1254.28,25.19,15.95,38.10,42.38
1033,27/3/2018,Southern,649.52,717.22,62.86,48.39,88.22,86.32
1034,27/3/2018,Eastern,505.24,546.76,,,30.16,31.34
1035,27/3/2018,NorthEastern,31.96,32.89,,,12.16,6.51
1036,28/3/2018,Northern,624.67,656.12,30.32,30.85,134.13,95.55
1037,28/3/2018,Western,1179.18,1239.47,25.19,15.95,38.10,22.81
1038,28/3/2018,Southern,649.52,746.79,62.86,48.39,88.22,81.07
1039,28/3/2018,Eastern,505.24,559.96,,,30.16,33.73
1040,28/3/2018,NorthEastern,31.96,32.40,,,12.16,6.44
1041,29/3/2018,Northern,625.32,649.80,30.32,30.82,134.13,97.26
1042,29/3/2018,Western,1179.18,1281.13,25.19,16.19,38.10,24.14
1043,29/3/2018,Southern,649.52,738.67,62.86,48.46,88.22,75.23
1044,29/3/2018,Eastern,505.24,553.61,,,30.16,37.88
1045,29/3/2018,NorthEastern,31.96,28.25,,,12.16,6.64
1046,30/3/2018,Northern,625.97,633.74,30.32,30.83,134.13,93.20
1047,30/3/2018,Western,1179.18,1274.69,25.19,28.91,38.10,13.40
1048,30/3/2018,Southern,649.52,708.86,62.86,48.54,88.22,63.86
1049,30/3/2018,Eastern,505.24,530.74,,,30.16,29.81
1050,30/3/2018,NorthEastern,31.96,26.59,,,12.16,7.89
1051,31/3/2018,Northern,628.50,599.11,30.32,30.88,134.13,89.39
1052,31/3/2018,Western,1179.18,1243.68,25.19,29.08,38.10,18.72
1053,31/3/2018,Southern,649.52,664.82,62.86,48.56,88.22,53.73
1054,31/3/2018,Eastern,505.24,509.54,,,30.16,20.87
1055,31/3/2018,NorthEastern,31.96,28.32,,,12.16,7.00
1056,1/4/2018,Northern,657.76,552.66,22.50,36.09,154.72,95.71
1057,1/4/2018,Western,1230.81,1213.69,14.07,30.48,24.40,14.83
1058,1/4/2018,Southern,650.59,639.99,47.03,47.68,62.88,46.06
1059,1/4/2018,Eastern,471.76,487.76,,,39.12,14.38
1060,1/4/2018,NorthEastern,30.25,30.37,,,7.43,7.49
1061,2/4/2018,Northern,657.76,600.38,22.50,36.05,154.72,104.47
1062,2/4/2018,Western,1230.81,1220.85,14.07,31.35,24.40,37.47
1063,2/4/2018,Southern,650.59,629.28,47.03,48.47,62.88,50.14
1064,2/4/2018,Eastern,471.76,491.98,,,39.12,23.62
1065,2/4/2018,NorthEastern,30.25,29.72,,,7.43,7.22
1066,3/4/2018,Northern,682.27,634.50,22.50,36.06,154.72,108.76
1067,3/4/2018,Western,1230.81,1223.12,14.07,31.46,24.40,41.17
1068,3/4/2018,Southern,650.59,689.50,47.03,47.53,62.88,71.14
1069,3/4/2018,Eastern,471.76,532.32,,,39.12,29.03
1070,3/4/2018,NorthEastern,30.25,29.90,,,7.43,6.56
1071,4/4/2018,Northern,682.27,662.82,22.50,36.04,154.72,115.23
1072,4/4/2018,Western,1230.81,1222.30,14.07,32.01,24.40,36.49
1073,4/4/2018,Southern,650.59,697.41,47.03,47.53,62.88,73.18
1074,4/4/2018,Eastern,471.76,539.86,,,39.12,27.63
1075,4/4/2018,NorthEastern,30.25,30.44,,,7.43,6.47
1076,5/4/2018,Northern,638.68,635.30,22.50,34.15,154.72,108.13
1077,5/4/2018,Western,1228.40,1243.93,14.07,32.18,24.40,23.94
1078,5/4/2018,Southern,643.73,697.37,47.03,47.57,62.88,75.96
1079,5/4/2018,Eastern,464.13,539.21,,,39.12,27.42
1080,5/4/2018,NorthEastern,30.25,30.31,,,7.43,5.62
1081,6/4/2018,Northern,640.97,618.14,22.50,31.13,154.72,106.01
1082,6/4/2018,Western,1230.81,1241.81,14.07,32.45,24.40,22.53
1083,6/4/2018,Southern,650.59,706.91,47.03,48.44,62.88,74.97
1084,6/4/2018,Eastern,457.96,536.52,,,39.12,28.04
1085,6/4/2018,NorthEastern,30.25,30.51,,,7.43,5.77
1086,7/4/2018,Northern,640.97,555.83,22.50,29.62,154.72,108.85
1087,7/4/2018,Western,1230.81,1256.06,14.07,32.70,24.40,21.10
1088,7/4/2018,Southern,650.59,662.33,47.03,48.39,62.88,59.09
1089,7/4/2018,Eastern,457.96,528.48,,,39.12,25.48
1090,7/4/2018,NorthEastern,30.25,25.17,,,7.43,5.51
1091,8/4/2018,Northern,640.97,559.83,22.50,30.45,154.72,104.73
1092,8/4/2018,Western,1230.81,1222.73,14.07,32.84,24.40,12.80
1093,8/4/2018,Southern,650.59,596.17,47.03,48.41,62.88,48.21
1094,8/4/2018,Eastern,457.96,484.06,,,39.12,27.84
1095,8/4/2018,NorthEastern,30.25,24.23,,,7.43,6.14
1096,9/4/2018,Northern,640.97,532.72,22.50,30.75,154.72,111.09
1097,9/4/2018,Western,1230.81,1266.79,14.07,33.18,24.40,21.04
1098,9/4/2018,Southern,650.59,638.68,47.03,48.35,62.88,64.00
1099,9/4/2018,Eastern,457.96,513.26,,,39.12,28.56
1100,9/4/2018,NorthEastern,30.25,23.07,,,7.43,5.68
1101,10/4/2018,Northern,635.21,561.19,22.50,30.57,154.72,111.67
1102,10/4/2018,Western,1230.81,1276.35,14.07,33.50,24.40,24.66
1103,10/4/2018,Southern,650.59,670.18,47.03,48.33,62.88,74.73
1104,10/4/2018,Eastern,457.96,507.13,,,39.12,33.21
1105,10/4/2018,NorthEastern,30.25,25.18,,,7.43,6.86
1106,11/4/2018,Northern,637.57,527.89,22.50,28.66,154.72,117.18
1107,11/4/2018,Western,1230.81,1254.86,14.07,32.97,24.40,15.70
1108,11/4/2018,Southern,650.59,670.91,47.03,48.30,62.88,68.46
1109,11/4/2018,Eastern,457.96,521.72,,,39.12,46.37
1110,11/4/2018,NorthEastern,30.25,29.17,,,7.43,5.94
1111,12/4/2018,Northern,635.07,524.66,22.50,30.83,154.72,121.24
1112,12/4/2018,Western,1230.81,1230.68,14.07,29.67,24.40,22.15
1113,12/4/2018,Southern,650.59,679.75,47.03,48.35,62.88,68.84
1114,12/4/2018,Eastern,457.96,514.01,,,39.12,32.60
1115,12/4/2018,NorthEastern,30.25,30.66,,,7.43,6.15
1116,13/4/2018,Northern,635.07,564.95,22.50,30.64,154.72,112.04
1117,13/4/2018,Western,1228.03,1259.05,14.07,31.02,24.40,37.81
1118,13/4/2018,Southern,650.59,678.86,47.03,47.24,62.88,67.26
1119,13/4/2018,Eastern,457.96,511.87,,,39.12,44.10
1120,13/4/2018,NorthEastern,30.25,30.20,,,7.43,7.13
1121,14/4/2018,Northern,634.85,575.03,22.50,30.60,154.72,108.37
1122,14/4/2018,Western,1221.34,1249.04,14.07,32.52,24.40,36.32
1123,14/4/2018,Southern,650.59,668.50,47.03,47.41,62.88,70.08
1124,14/4/2018,Eastern,457.96,524.46,,,39.12,56.72
1125,14/4/2018,NorthEastern,30.25,30.70,,,7.43,7.31
1126,15/4/2018,Northern,633.45,569.61,22.50,30.77,154.72,100.27
1127,15/4/2018,Western,1221.34,1239.95,14.07,32.57,24.40,18.04
1128,15/4/2018,Southern,650.59,632.69,47.03,47.14,62.88,46.07
1129,15/4/2018,Eastern,466.34,522.98,,,39.12,31.43
1130,15/4/2018,NorthEastern,30.25,32.35,,,7.43,6.66
1131,16/4/2018,Northern,633.45,595.53,22.50,29.18,154.72,98.19
1132,16/4/2018,Western,1219.34,1308.40,14.07,32.99,24.40,19.68
1133,16/4/2018,Southern,641.19,655.25,47.03,48.29,62.88,67.79
1134,16/4/2018,Eastern,466.34,558.77,,,39.12,46.67
1135,16/4/2018,NorthEastern,30.25,35.25,,,7.43,6.53
1136,17/4/2018,Northern,633.45,620.14,22.50,26.26,154.72,102.79
1137,17/4/2018,Western,1219.34,1311.70,14.07,33.33,24.40,28.71
1138,17/4/2018,Southern,636.56,669.71,47.03,48.31,62.88,66.46
1139,17/4/2018,Eastern,466.34,552.32,,,39.12,34.59
1140,17/4/2018,NorthEastern,30.25,32.16,,,7.43,6.80
1141,18/4/2018,Northern,631.21,618.93,22.50,26.39,154.72,102.94
1142,18/4/2018,Western,1219.34,1293.82,14.07,33.25,24.40,19.16
1143,18/4/2018,Southern,636.56,673.97,47.03,47.50,62.88,71.08
1144,18/4/2018,Eastern,466.34,534.17,,,39.12,32.63
1145,18/4/2018,NorthEastern,30.25,29.13,,,7.43,6.53
1146,19/4/2018,Northern,631.21,633.05,22.50,26.05,154.72,107.26
1147,19/4/2018,Western,1219.34,1303.81,14.07,33.35,24.40,18.98
1148,19/4/2018,Southern,636.56,683.15,47.03,47.46,62.88,54.77
1149,19/4/2018,Eastern,466.34,543.68,,,39.12,36.08
1150,19/4/2018,NorthEastern,30.25,27.83,,,7.43,6.34
1151,20/4/2018,Northern,633.71,598.29,22.50,26.21,154.72,111.32
1152,20/4/2018,Western,1222.12,1259.79,14.07,33.27,24.40,18.47
1153,20/4/2018,Southern,636.56,678.58,47.03,47.36,62.88,59.14
1154,20/4/2018,Eastern,466.34,534.11,,,39.12,40.68
1155,20/4/2018,NorthEastern,30.25,28.20,,,7.43,6.65
1156,21/4/2018,Northern,633.23,639.05,22.50,26.19,154.72,115.34
1157,21/4/2018,Western,1227.92,1305.23,14.07,33.24,24.40,34.10
1158,21/4/2018,Southern,636.56,670.58,47.03,47.29,62.88,68.93
1159,21/4/2018,Eastern,466.34,525.29,,,39.12,40.98
1160,21/4/2018,NorthEastern,30.25,30.65,,,7.43,7.77
1161,22/4/2018,Northern,633.23,599.51,22.50,26.03,154.72,112.12
1162,22/4/2018,Western,1227.92,1279.26,14.07,33.24,24.40,23.37
1163,22/4/2018,Southern,636.56,629.10,47.03,48.28,62.88,40.93
1164,22/4/2018,Eastern,466.34,517.23,,,39.12,41.91
1165,22/4/2018,NorthEastern,30.25,32.61,,,7.43,7.62
1166,23/4/2018,Northern,633.23,648.95,22.50,26.13,154.72,118.87
1167,23/4/2018,Western,1227.92,1284.93,14.07,33.32,24.40,35.18
1168,23/4/2018,Southern,636.56,664.01,47.03,47.25,62.88,60.96
1169,23/4/2018,Eastern,466.34,546.55,,,39.12,44.27
1170,23/4/2018,NorthEastern,30.25,35.06,,,7.43,7.78
1171,24/4/2018,Northern,633.23,665.59,22.50,25.94,154.72,127.75
1172,24/4/2018,Western,1227.92,1282.71,14.07,33.37,24.40,37.08
1173,24/4/2018,Southern,636.56,675.25,47.03,48.11,62.88,53.69
1174,24/4/2018,Eastern,465.25,524.50,,,39.12,48.82
1175,24/4/2018,NorthEastern,30.25,34.75,,,7.43,8.79
1176,25/4/2018,Northern,633.23,680.01,22.50,25.86,154.72,138.19
1177,25/4/2018,Western,1227.92,1270.50,14.07,33.17,24.40,31.57
1178,25/4/2018,Southern,636.56,680.34,47.03,48.13,62.88,49.79
1179,25/4/2018,Eastern,465.25,522.58,,,39.12,46.04
1180,25/4/2018,NorthEastern,30.25,32.37,,,7.43,7.30
1181,26/4/2018,Northern,633.23,680.66,22.50,25.71,154.72,150.83
1182,26/4/2018,Western,1233.32,1263.88,14.07,33.30,24.40,32.71
1183,26/4/2018,Southern,636.56,691.85,47.03,48.21,62.88,55.27
1184,26/4/2018,Eastern,465.25,516.98,,,39.12,41.33
1185,26/4/2018,NorthEastern,30.25,31.55,,,7.43,7.80
1186,27/4/2018,Northern,633.23,697.10,22.50,20.92,154.72,159.60
1187,27/4/2018,Western,1233.32,1262.12,14.07,33.26,24.40,36.95
1188,27/4/2018,Southern,636.56,706.84,47.03,47.32,62.88,62.78
1189,27/4/2018,Eastern,465.25,515.18,,,39.12,41.09
1190,27/4/2018,NorthEastern,30.25,33.26,,,7.43,7.81
1191,28/4/2018,Northern,630.56,714.50,22.50,20.86,154.72,163.81
1192,28/4/2018,Western,1235.32,1227.49,14.07,33.16,24.40,37.15
1193,28/4/2018,Southern,636.56,706.35,47.03,36.24,62.88,67.61
1194,28/4/2018,Eastern,465.25,519.88,,,39.12,44.33
1195,28/4/2018,NorthEastern,30.25,35.59,,,7.43,7.24
1196,29/4/2018,Northern,633.06,671.69,22.50,20.75,154.72,168.85
1197,29/4/2018,Western,1235.32,1160.84,14.07,33.22,24.40,28.79
1198,29/4/2018,Southern,636.56,670.12,47.03,25.47,62.88,48.03
1199,29/4/2018,Eastern,465.25,505.86,,,39.12,24.52
1200,29/4/2018,NorthEastern,30.25,32.49,,,7.43,7.35
1201,30/4/2018,Northern,636.39,624.62,22.50,22.49,154.72,177.88
1202,30/4/2018,Western,1235.32,1183.77,14.07,33.17,24.40,20.21
1203,30/4/2018,Southern,636.56,672.75,47.03,25.10,62.88,50.68
1204,30/4/2018,Eastern,469.05,466.64,,,39.12,42.25
1205,30/4/2018,NorthEastern,30.25,31.99,,,7.43,7.14
1206,1/5/2018,Northern,628.57,593.17,24.66,26.01,244.89,189.84
1207,1/5/2018,Western,1217.35,1176.83,14.06,33.14,23.41,14.24
1208,1/5/2018,Southern,631.61,619.23,57.26,34.76,52.96,32.36
1209,1/5/2018,Eastern,469.21,460.44,,,46.26,38.86
1210,1/5/2018,NorthEastern,30.13,29.90,,,13.75,7.04
1211,2/5/2018,Northern,628.57,567.45,24.66,25.63,244.89,205.31
1212,2/5/2018,Western,1216.67,1190.12,14.06,33.14,23.41,29.06
1213,2/5/2018,Southern,631.61,630.54,57.26,45.38,52.96,44.65
1214,2/5/2018,Eastern,469.21,499.39,,,46.26,41.93
1215,2/5/2018,NorthEastern,30.13,30.23,,,13.75,9.63
1216,3/5/2018,Northern,628.57,492.84,24.66,23.24,244.89,212.87
1217,3/5/2018,Western,1217.84,1167.90,14.06,33.12,23.41,45.75
1218,3/5/2018,Southern,631.61,617.08,57.26,46.33,52.96,47.39
1219,3/5/2018,Eastern,469.21,488.75,,,46.26,43.22
1220,3/5/2018,NorthEastern,30.13,31.77,,,13.75,10.81
1221,4/5/2018,Northern,628.57,587.09,24.66,27.23,244.89,187.89
1222,4/5/2018,Western,1217.84,1236.92,14.06,20.11,23.41,50.85
1223,4/5/2018,Southern,631.61,600.92,57.26,46.78,52.96,49.79
1224,4/5/2018,Eastern,469.21,529.05,,,46.26,57.30
1225,4/5/2018,NorthEastern,30.13,33.57,,,13.75,10.07
1226,5/5/2018,Northern,628.94,628.96,24.66,27.15,244.89,178.99
1227,5/5/2018,Western,1217.52,1241.82,14.06,20.09,23.41,56.07
1228,5/5/2018,Southern,631.61,665.21,57.26,46.68,52.96,57.91
1229,5/5/2018,Eastern,469.21,542.87,,,46.26,59.10
1230,5/5/2018,NorthEastern,30.13,34.38,,,13.75,12.04
1231,6/5/2018,Northern,629.44,587.77,24.66,30.12,244.89,172.61
1232,6/5/2018,Western,1221.10,1228.22,14.06,20.06,23.41,33.04
1233,6/5/2018,Southern,631.61,627.44,57.26,47.11,52.96,40.55
1234,6/5/2018,Eastern,469.21,533.29,,,46.26,42.20
1235,6/5/2018,NorthEastern,30.13,33.58,,,13.75,10.84
1236,7/5/2018,Northern,629.44,647.10,24.66,30.29,244.89,168.79
1237,7/5/2018,Western,1221.10,1232.29,14.06,20.05,23.41,48.31
1238,7/5/2018,Southern,631.61,638.61,57.26,48.08,52.96,53.81
1239,7/5/2018,Eastern,469.21,528.50,,,46.26,56.69
1240,7/5/2018,NorthEastern,30.13,34.05,,,13.75,12.23
1241,8/5/2018,Northern,629.44,596.53,24.66,30.12,244.89,176.63
1242,8/5/2018,Western,1221.10,1254.69,14.06,20.07,23.41,50.59
1243,8/5/2018,Southern,631.61,634.41,57.26,47.99,52.96,44.14
1244,8/5/2018,Eastern,469.21,514.01,,,46.26,66.40
1245,8/5/2018,NorthEastern,30.13,32.72,,,13.75,12.76
1246,9/5/2018,Northern,629.28,633.71,24.66,30.09,244.89,169.16
1247,9/5/2018,Western,1223.75,1275.69,14.06,20.07,23.41,51.79
1248,9/5/2018,Southern,631.61,622.62,57.26,48.02,52.96,46.71
1249,9/5/2018,Eastern,470.30,518.65,,,46.26,61.00
1250,9/5/2018,NorthEastern,30.13,31.38,,,13.75,13.81
1251,10/5/2018,Northern,632.08,660.58,24.66,29.71,244.89,156.48
1252,10/5/2018,Western,1223.75,1283.29,14.06,20.06,23.41,59.26
1253,10/5/2018,Southern,631.61,644.19,42.70,47.98,52.96,49.54
1254,10/5/2018,Eastern,470.30,521.92,,,46.26,64.40
1255,10/5/2018,NorthEastern,30.13,33.69,,,13.75,13.14
1256,11/5/2018,Northern,632.92,682.40,24.66,29.83,244.89,158.59
1257,11/5/2018,Western,1217.95,1301.29,14.06,20.08,23.41,23.23
1258,11/5/2018,Southern,641.09,640.76,42.70,48.03,52.96,46.66
1259,11/5/2018,Eastern,470.30,514.63,,,46.26,57.87
1260,11/5/2018,NorthEastern,30.13,35.33,,,13.75,12.35
1261,12/5/2018,Northern,632.92,674.11,24.66,29.90,244.89,179.13
1262,12/5/2018,Western,1217.95,1264.19,14.06,20.06,23.41,27.78
1263,12/5/2018,Southern,641.09,620.25,42.70,48.02,52.96,31.37
1264,12/5/2018,Eastern,470.30,497.06,,,46.26,44.54
1265,12/5/2018,NorthEastern,30.13,35.40,,,13.75,13.05
1266,13/5/2018,Northern,632.92,622.57,24.66,29.65,244.89,184.35
1267,13/5/2018,Western,1217.95,1219.35,14.06,20.00,23.41,30.57
1268,13/5/2018,Southern,641.09,601.86,42.70,48.14,52.96,26.44
1269,13/5/2018,Eastern,470.30,476.61,,,46.26,40.70
1270,13/5/2018,NorthEastern,30.13,32.91,,,13.75,14.64
1271,14/5/2018,Northern,632.92,531.01,24.66,30.07,244.89,192.18
1272,14/5/2018,Western,1217.95,1261.58,14.06,19.98,23.41,34.98
1273,14/5/2018,Southern,641.09,610.52,42.70,48.08,52.96,42.41
1274,14/5/2018,Eastern,470.30,432.32,,,46.26,39.58
1275,14/5/2018,NorthEastern,30.13,32.97,,,13.75,14.19
1276,15/5/2018,Northern,636.36,632.85,24.66,29.93,244.89,185.28
1277,15/5/2018,Western,1211.95,1299.81,14.06,19.98,23.41,40.73
1278,15/5/2018,Southern,641.09,647.91,42.70,48.05,52.96,50.81
1279,15/5/2018,Eastern,466.59,489.72,,,46.26,44.36
1280,15/5/2018,NorthEastern,30.13,29.47,,,13.75,13.33
1281,16/5/2018,Northern,645.24,666.69,28.41,30.23,244.89,180.51
1282,16/5/2018,Western,1223.20,1285.64,14.06,19.95,23.41,35.03
1283,16/5/2018,Southern,641.09,654.02,42.70,48.00,52.96,50.89
1284,16/5/2018,Eastern,466.59,488.95,,,46.26,51.40
1285,16/5/2018,NorthEastern,30.13,26.78,,,13.75,14.20
1286,17/5/2018,Northern,645.24,688.03,28.41,33.51,244.89,189.05
1287,17/5/2018,Western,1223.20,1302.29,14.06,19.94,23.41,35.73
1288,17/5/2018,Southern,641.09,664.61,42.70,47.90,52.96,44.96
1289,17/5/2018,Eastern,466.59,483.58,,,46.26,48.78
1290,17/5/2018,NorthEastern,30.13,28.17,,,13.75,14.84
1291,18/5/2018,Northern,647.45,704.28,28.41,34.83,244.89,197.16
1292,18/5/2018,Western,1223.20,1287.51,14.06,19.90,23.41,27.77
1293,18/5/2018,Southern,641.09,647.20,42.70,46.97,52.96,54.22
1294,18/5/2018,Eastern,466.59,492.28,,,46.26,52.24
1295,18/5/2018,NorthEastern,30.13,24.64,,,13.75,14.76
1296,19/5/2018,Northern,649.43,714.48,28.41,34.79,244.89,169.72
1297,19/5/2018,Western,1223.20,1299.49,14.06,19.89,23.41,48.35
1298,19/5/2018,Southern,641.09,633.41,42.70,46.83,52.96,54.56
1299,19/5/2018,Eastern,466.59,480.38,,,46.26,55.29
1300,19/5/2018,NorthEastern,30.13,29.24,,,13.75,14.46
1301,20/5/2018,Northern,646.95,713.14,28.41,34.74,244.89,178.70
1302,20/5/2018,Western,1223.20,1270.62,14.06,19.82,23.41,38.87
1303,20/5/2018,Southern,641.09,557.74,42.70,46.85,52.96,32.71
1304,20/5/2018,Eastern,476.59,484.70,,,46.26,45.96
1305,20/5/2018,NorthEastern,30.13,29.42,,,13.75,14.45
1306,21/5/2018,Northern,646.95,728.05,28.41,34.87,244.89,190.86
1307,21/5/2018,Western,1220.65,1309.83,14.06,19.76,23.41,30.43
1308,21/5/2018,Southern,641.09,628.55,42.70,46.69,52.96,47.01
1309,21/5/2018,Eastern,476.59,509.25,,,46.26,53.83
1310,21/5/2018,NorthEastern,30.13,29.94,,,13.75,13.54
1311,22/5/2018,Northern,646.95,760.51,28.41,34.54,244.89,206.60
1312,22/5/2018,Western,1223.44,1361.97,14.06,19.85,23.41,25.75
1313,22/5/2018,Southern,637.09,660.77,42.70,47.56,52.96,48.55
1314,22/5/2018,Eastern,476.59,518.57,,,46.26,50.20
1315,22/5/2018,NorthEastern,30.13,30.24,,,13.75,14.31
1316,23/5/2018,Northern,647.32,782.50,28.41,34.52,244.89,220.91
1317,23/5/2018,Western,1223.44,1331.94,14.06,19.95,23.41,34.19
1318,23/5/2018,Southern,637.09,667.73,42.70,47.68,52.96,41.13
1319,23/5/2018,Eastern,476.59,513.14,,,46.26,55.56
1320,23/5/2018,NorthEastern,30.13,29.26,,,13.75,14.73
1321,24/5/2018,Northern,647.32,763.24,28.41,34.71,244.89,220.54
1322,24/5/2018,Western,1223.44,1325.32,14.06,19.98,23.41,24.36
1323,24/5/2018,Southern,632.48,653.06,42.70,47.94,52.96,38.16
1324,24/5/2018,Eastern,476.59,514.61,,,46.26,66.90
1325,24/5/2018,NorthEastern,30.13,31.49,,,13.75,14.47
1326,25/5/2018,Northern,647.32,737.49,28.41,30.02,244.89,222.94
1327,25/5/2018,Western,1206.19,1317.08,14.06,19.98,23.41,20.28
1328,25/5/2018,Southern,632.48,631.44,42.70,46.82,52.96,39.48
1329,25/5/2018,Eastern,476.59,520.60,,,46.26,74.99
1330,25/5/2018,NorthEastern,30.13,34.45,,,13.75,17.36
1331,26/5/2018,Northern,647.32,732.18,28.41,30.68,244.89,228.26
1332,26/5/2018,Western,1211.36,1319.06,14.06,19.94,23.41,33.34
1333,26/5/2018,Southern,632.48,640.71,42.70,41.21,52.96,54.11
1334,26/5/2018,Eastern,476.59,506.77,,,46.26,74.76
1335,26/5/2018,NorthEastern,30.13,33.91,,,13.75,18.37
1336,27/5/2018,Northern,647.32,740.48,28.41,29.88,244.89,221.04
1337,27/5/2018,Western,1211.36,1276.51,14.06,27.09,23.41,27.67
1338,27/5/2018,Southern,637.08,621.90,42.70,37.48,52.96,35.39
1339,27/5/2018,Eastern,476.59,510.32,,,46.26,78.56
1340,27/5/2018,NorthEastern,30.13,32.44,,,13.75,21.78
1341,28/5/2018,Northern,648.94,769.71,28.41,30.43,244.89,211.24
1342,28/5/2018,Western,1211.36,1301.68,14.06,27.08,23.41,24.49
1343,28/5/2018,Southern,637.08,631.68,42.70,37.84,52.96,44.06
1344,28/5/2018,Eastern,476.59,520.07,,,46.26,73.34
1345,28/5/2018,NorthEastern,30.13,35.85,,,13.75,19.73
1346,29/5/2018,Northern,648.94,770.38,28.41,33.79,244.89,204.61
1347,29/5/2018,Western,1211.36,1287.80,14.06,32.61,23.41,16.81
1348,29/5/2018,Southern,637.08,592.21,42.70,38.80,52.96,38.00
1349,29/5/2018,Eastern,476.59,493.20,,,46.26,65.54
1350,29/5/2018,NorthEastern,30.13,33.52,,,13.75,20.81
1351,30/5/2018,Northern,649.80,744.44,28.41,34.63,244.89,215.04
1352,30/5/2018,Western,1211.36,1297.36,14.06,32.92,23.41,17.61
1353,30/5/2018,Southern,637.08,607.05,42.70,46.64,52.96,42.75
