index,Date,Region,Thermal Generation Actual (in MW),Thermal Generation Estimated (in MW),Thermal Generation Estimation Error
3663,5/9/2019,Southern,579.38,453.2,-126.18
3664,5/9/2019,Eastern,500.22,483.51,-16.71
3665,5/9/2019,NorthEastern,35.03,29.05,-5.98
3666,6/9/2019,Northern,706.96,635.47,-71.49
3667,6/9/2019,Western,1234.83,1050.72,-184.11
3668,6/9/2019,Southern,579.38,440.07,-139.31
3669,6/9/2019,Eastern,500.22,484.18,-16.04
3670,6/9/2019,NorthEastern,35.03,27.56,-7.47
3671,7/9/2019,Northern,706.96,640.36,-66.6
3672,7/9/2019,Western,1227.21,1049.24,-177.97
3673,7/9/2019,Southern,583.38,417.92,-165.46
3674,7/9/2019,Eastern,500.22,467.25,-32.97
3675,7/9/2019,NorthEastern,35.03,27.98,-7.05
3676,8/9/2019,Northern,706.96,615.75,-91.21
3677,8/9/2019,Western,1227.21,997.93,-229.28
3678,8/9/2019,Southern,583.38,407.23,-176.15
3679,8/9/2019,Eastern,500.22,435.81,-64.41
3680,8/9/2019,NorthEastern,35.51,28.44,-7.07
3681,9/9/2019,Northern,710.14,664.57,-45.57
3682,9/9/2019,Western,1230.76,1039.11,-191.65
3683,9/9/2019,Southern,583.38,429.72,-153.66
3684,9/9/2019,Eastern,500.87,452.97,-47.9
3685,9/9/2019,NorthEastern,35.51,29.52,-5.99
3686,10/9/2019,Northern,710.14,713.87,3.73
3687,10/9/2019,Western,1231.81,1061.4,-170.41
3688,10/9/2019,Southern,583.38,468.27,-115.11
3689,10/9/2019,Eastern,500.87,466.78,-34.09
3690,10/9/2019,NorthEastern,35.51,28.85,-6.66
3691,11/9/2019,Northern,709.58,717.84,8.26
3692,11/9/2019,Western,1231.21,1061.43,-169.78
3693,11/9/2019,Southern,583.38,497.43,-85.95
3694,11/9/2019,Eastern,500.87,465.61,-35.26
3695,11/9/2019,NorthEastern,35.51,28.8,-6.71
3696,12/9/2019,Northern,709.58,728.94,19.36
3697,12/9/2019,Western,1231.21,999.72,-231.49
3698,12/9/2019,Southern,588.27,485.8,-102.47
3699,12/9/2019,Eastern,500.87,437.6,-63.27
3700,12/9/2019,NorthEastern,35.51,23.9,-11.61
3701,13/9/2019,Northern,712.8,708.41,-4.39
3702,13/9/2019,Western,1231.21,994.25,-236.96
3703,13/9/2019,Southern,588.27,488.74,-99.53
3704,13/9/2019,Eastern,500.87,418.06,-82.81
3705,13/9/2019,NorthEastern,35.51,24.8,-10.71
3706,14/9/2019,Northern,712.8,713.19,0.39
3707,14/9/2019,Western,1243.09,1003.35,-239.74
3708,14/9/2019,Southern,588.27,486.2,-102.07
3709,14/9/2019,Eastern,500.87,441.02,-59.85
3710,14/9/2019,NorthEastern,35.51,31.08,-4.43
3711,15/9/2019,Northern,712.8,677.75,-35.05
3712,15/9/2019,Western,1241.5,969.46,-272.04
3713,15/9/2019,Southern,588.27,478.16,-110.11
3714,15/9/2019,Eastern,495.87,427.4,-68.47
3715,15/9/2019,NorthEastern,34.94,36.16,1.22
3716,16/9/2019,Northern,703,668.07,-34.93
3717,16/9/2019,Western,1267.42,1005.03,-262.39
3718,16/9/2019,Southern,592,496.4,-95.6
3719,16/9/2019,Eastern,495.87,449.87,-46
3720,16/9/2019,NorthEastern,34.94,36.73,1.79
3721,17/9/2019,Northern,703,665.46,-37.54
3722,17/9/2019,Western,1267.42,1073.4,-194.02
3723,17/9/2019,Southern,592,500.24,-91.76
3724,17/9/2019,Eastern,495.87,450.47,-45.4
3725,17/9/2019,NorthEastern,34.94,36.57,1.63
3726,18/9/2019,Northern,703,694.28,-8.72
3727,18/9/2019,Western,1267.42,1086.83,-180.59
3728,18/9/2019,Southern,592,459.78,-132.22
3729,18/9/2019,Eastern,495.87,443.45,-52.42
3730,18/9/2019,NorthEastern,34.94,38.97,4.03
3731,19/9/2019,Northern,703,671.52,-31.48
3732,19/9/2019,Western,1269.92,1066.08,-203.84
3733,19/9/2019,Southern,592,484.07,-107.93
3734,19/9/2019,Eastern,495.87,454.44,-41.43
3735,19/9/2019,NorthEastern,34.94,40.09,5.15
3736,20/9/2019,Northern,703,676.92,-26.08
3737,20/9/2019,Western,1287.65,1097.65,-190
3738,20/9/2019,Southern,587.84,495.43,-92.41
3739,20/9/2019,Eastern,495.87,464.31,-31.56
3740,20/9/2019,NorthEastern,34.94,39.72,4.78
3741,21/9/2019,Northern,704.9,671.51,-33.39
3742,21/9/2019,Western,1290.95,1096.93,-194.02
3743,21/9/2019,Southern,603.84,511.45,-92.39
3744,21/9/2019,Eastern,504.67,469.18,-35.49
3745,21/9/2019,NorthEastern,34.94,39.49,4.55
3746,22/9/2019,Northern,704.9,598.13,-106.77
3747,22/9/2019,Western,1299.62,1008.97,-290.65
3748,22/9/2019,Southern,607.95,495.47,-112.48
3749,22/9/2019,Eastern,509.67,448.99,-60.68
3750,22/9/2019,NorthEastern,34.94,37.87,2.93
3751,23/9/2019,Northern,704.9,613.6,-91.3
3752,23/9/2019,Western,1299.62,1082.19,-217.43
3753,23/9/2019,Southern,607.95,545.73,-62.22
3754,23/9/2019,Eastern,509.67,465.57,-44.1
3755,23/9/2019,NorthEastern,34.94,33.49,-1.45
3756,24/9/2019,Northern,704.9,627.61,-77.29
3757,24/9/2019,Western,1299.62,1093.56,-206.06
3758,24/9/2019,Southern,613.09,541.64,-71.45
3759,24/9/2019,Eastern,509.67,431.02,-78.65
3760,24/9/2019,NorthEastern,34.94,32.67,-2.27
3761,25/9/2019,Northern,701.82,619.45,-82.37
3762,25/9/2019,Western,1299.62,1058.62,-241
3763,25/9/2019,Southern,613.09,504.92,-108.17
3764,25/9/2019,Eastern,509.67,403.27,-106.4
3765,25/9/2019,NorthEastern,34.94,31.73,-3.21
3766,26/9/2019,Northern,701.82,559.6,-142.22
3767,26/9/2019,Western,1305.42,1059.87,-245.55
3768,26/9/2019,Southern,613.09,479.47,-133.62
3769,26/9/2019,Eastern,513.67,391.97,-121.7
3770,26/9/2019,NorthEastern,34.94,32.05,-2.89
3771,27/9/2019,Northern,701.82,500.75,-201.07
3772,27/9/2019,Western,1305.42,1060.02,-245.4
3773,27/9/2019,Southern,618.34,451.77,-166.57
3774,27/9/2019,Eastern,513.67,388.32,-125.35
3775,27/9/2019,NorthEastern,34.94,33.13,-1.81
3776,28/9/2019,Northern,701.82,449.11,-252.71
3777,28/9/2019,Western,1305.42,1023.17,-282.25
3778,28/9/2019,Southern,618.34,441.12,-177.22
3779,28/9/2019,Eastern,524.27,371.31,-152.96
3780,28/9/2019,NorthEastern,34.94,34.76,-0.18
3781,29/9/2019,Northern,701.82,402.14,-299.68
3782,29/9/2019,Western,1305.42,928,-377.42
3783,29/9/2019,Southern,618.34,417.23,-201.11
3784,29/9/2019,Eastern,526.57,329.95,-196.62
3785,29/9/2019,NorthEastern,34.94,34.3,-0.64
3786,30/9/2019,Northern,701.82,428.04,-273.78
3787,30/9/2019,Western,1313.42,988.81,-324.61
3788,30/9/2019,Southern,618.34,455.57,-162.77
3789,30/9/2019,Eastern,526.57,328.27,-198.3
3790,30/9/2019,NorthEastern,34.94,34.48,-0.46
3791,1/10/2019,Northern,702.29,485.81,-216.48
3792,1/10/2019,Western,1332.38,1011.09,-321.29
3793,1/10/2019,Southern,597.09,466.95,-130.14
3794,1/10/2019,Eastern,530.46,345.83,-184.63
3795,1/10/2019,NorthEastern,34.89,34.44,-0.45
3796,2/10/2019,Northern,705.36,480.29,-225.07
3797,2/10/2019,Western,1332.38,992.33,-340.05
3798,2/10/2019,Southern,597.09,463.49,-133.6
3799,2/10/2019,Eastern,530.46,371.1,-159.36
3800,2/10/2019,NorthEastern,34.89,34.12,-0.77
3801,3/10/2019,Northern,705.36,530.65,-174.71
3802,3/10/2019,Western,1332.38,1067.69,-264.69
3803,3/10/2019,Southern,597.09,493.35,-103.74
3804,3/10/2019,Eastern,530.46,402.84,-127.62
3805,3/10/2019,NorthEastern,34.89,35.6,0.71
3806,4/10/2019,Northern,705.36,533.05,-172.31
3807,4/10/2019,Western,1332.38,1079.78,-252.6
3808,4/10/2019,Southern,600.88,514.45,-86.43
3809,4/10/2019,Eastern,530.46,433.06,-97.4
3810,4/10/2019,NorthEastern,34.89,40.64,5.75
3811,5/10/2019,Northern,705.36,555.91,-149.45
3812,5/10/2019,Western,1332.38,1092.2,-240.18
3813,5/10/2019,Southern,597.38,519.98,-77.4
3814,5/10/2019,Eastern,530.46,455.42,-75.04
3815,5/10/2019,NorthEastern,34.89,40.46,5.57
3816,6/10/2019,Northern,702.58,570.34,-132.24
3817,6/10/2019,Western,1343.26,1045.3,-297.96
3818,6/10/2019,Southern,597.38,476.13,-121.25
3819,6/10/2019,Eastern,530.46,430.3,-100.16
3820,6/10/2019,NorthEastern,34.89,38.96,4.07
3821,7/10/2019,Northern,702.58,576.76,-125.82
3822,7/10/2019,Western,1343.26,1076.27,-266.99
3823,7/10/2019,Southern,597.38,458.2,-139.18
3824,7/10/2019,Eastern,530.46,416.73,-113.73
3825,7/10/2019,NorthEastern,34.89,36.63,1.74
3826,8/10/2019,Northern,702.58,545.57,-157.01
3827,8/10/2019,Western,1343.26,982.72,-360.54
3828,8/10/2019,Southern,597.38,430.65,-166.73
3829,8/10/2019,Eastern,530.46,384.79,-145.67
3830,8/10/2019,NorthEastern,34.89,32.73,-2.16
3831,9/10/2019,Northern,702.58,579.08,-123.5
3832,9/10/2019,Western,1343.26,1056.87,-286.39
3833,9/10/2019,Southern,597.38,456.24,-141.14
3834,9/10/2019,Eastern,528.19,388.32,-139.87
3835,9/10/2019,NorthEastern,34.89,32.22,-2.67
3836,10/10/2019,Northern,702.58,611.73,-90.85
3837,10/10/2019,Western,1343.26,1108.71,-234.55
3838,10/10/2019,Southern,597.38,486.29,-111.09
3839,10/10/2019,Eastern,528.19,414.17,-114.02
3840,10/10/2019,NorthEastern,34.89,35.06,0.17
3841,11/10/2019,Northern,711.55,611.54,-100.01
3842,11/10/2019,Western,1343.26,1148.18,-195.08
3843,11/10/2019,Southern,605.33,490.32,-115.01
3844,11/10/2019,Eastern,528.19,422.06,-106.13
3845,11/10/2019,NorthEastern,34.89,35.6,0.71
3846,12/10/2019,Northern,711.55,609.08,-102.47
3847,12/10/2019,Western,1343.26,1163.14,-180.12
3848,12/10/2019,Southern,605.33,493.22,-112.11
3849,12/10/2019,Eastern,528.19,437.83,-90.36
3850,12/10/2019,NorthEastern,34.89,34.77,-0.12
3851,13/10/2019,Northern,711.55,581.67,-129.88
3852,13/10/2019,Western,1343.26,1128.25,-215.01
3853,13/10/2019,Southern,605.33,478.63,-126.7
3854,13/10/2019,Eastern,528.19,433.47,-94.72
3855,13/10/2019,NorthEastern,34.89,34.28,-0.61
3856,14/10/2019,Northern,714.33,623.67,-90.66
3857,14/10/2019,Western,1343.26,1175.17,-168.09
3858,14/10/2019,Southern,605.33,487.01,-118.32
3859,14/10/2019,Eastern,528.19,451.03,-77.16
3860,14/10/2019,NorthEastern,34.89,35,0.11
3861,15/10/2019,Northern,711.29,628.74,-82.55
3862,15/10/2019,Western,1341.76,1196.52,-145.24
3863,15/10/2019,Southern,605.37,509.5,-95.87
3864,15/10/2019,Eastern,528.19,464.97,-63.22
3865,15/10/2019,NorthEastern,34.89,32.16,-2.73
3866,16/10/2019,Northern,711.29,626.83,-84.46
3867,16/10/2019,Western,1341.76,1215.99,-125.77
3868,16/10/2019,Southern,612.5,526.97,-85.53
3869,16/10/2019,Eastern,528.19,466.91,-61.28
3870,16/10/2019,NorthEastern,34.89,31.53,-3.36
3871,17/10/2019,Northern,711.29,628.69,-82.6
3872,17/10/2019,Western,1341.76,1236.71,-105.05
3873,17/10/2019,Southern,612.5,496.24,-116.26
3874,17/10/2019,Eastern,528.19,454.64,-73.55
3875,17/10/2019,NorthEastern,34.89,31.25,-3.64
3876,18/10/2019,Northern,711.29,583.54,-127.75
3877,18/10/2019,Western,1341.76,1238.35,-103.41
3878,18/10/2019,Southern,612.5,484.38,-128.12
3879,18/10/2019,Eastern,528.19,462.95,-65.24
3880,18/10/2019,NorthEastern,34.89,30.59,-4.3
3881,19/10/2019,Northern,713.94,570.67,-143.27
3882,19/10/2019,Western,1341.76,1203.2,-138.56
3883,19/10/2019,Southern,612.5,491.8,-120.7
3884,19/10/2019,Eastern,528.19,455.96,-72.23
3885,19/10/2019,NorthEastern,34.89,31.32,-3.57
3886,20/10/2019,Northern,711.29,542.82,-168.47
3887,20/10/2019,Western,1341.76,1151.99,-189.77
3888,20/10/2019,Southern,612.5,453.79,-158.71
3889,20/10/2019,Eastern,528.19,438.83,-89.36
3890,20/10/2019,NorthEastern,35.47,28.83,-6.64
3891,21/10/2019,Northern,711.29,532.82,-178.47
3892,21/10/2019,Western,1341.76,1143.61,-198.15
3893,21/10/2019,Southern,613.5,447.17,-166.33
3894,21/10/2019,Eastern,528.19,426.52,-101.67
3895,21/10/2019,NorthEastern,35.47,28.38,-7.09
3896,22/10/2019,Northern,714.33,523.8,-190.53
3897,22/10/2019,Western,1341.76,1168.27,-173.49
3898,22/10/2019,Southern,613.5,440.54,-172.96
3899,22/10/2019,Eastern,528.19,431.44,-96.75
3900,22/10/2019,NorthEastern,35.47,29.13,-6.34
3901,23/10/2019,Northern,714.33,527.15,-187.18
3902,23/10/2019,Western,1337.94,1142.78,-195.16
3903,23/10/2019,Southern,613.5,422.36,-191.14
3904,23/10/2019,Eastern,528.19,438.77,-89.42
3905,23/10/2019,NorthEastern,35.47,33.08,-2.39
3906,24/10/2019,Northern,714.33,524.94,-189.39
3907,24/10/2019,Western,1337.94,1103.6,-234.34
3908,24/10/2019,Southern,613.5,405.3,-208.2
3909,24/10/2019,Eastern,528.19,416.14,-112.05
3910,24/10/2019,NorthEastern,35.47,32.92,-2.55
3911,25/10/2019,Northern,714.26,533.61,-180.65
3912,25/10/2019,Western,1337.94,1060.1,-277.84
3913,25/10/2019,Southern,613.5,399.42,-214.08
3914,25/10/2019,Eastern,528.19,390.9,-137.29
3915,25/10/2019,NorthEastern,35.47,31.49,-3.98
3916,26/10/2019,Northern,714.26,513.71,-200.55
3917,26/10/2019,Western,1337.94,981.09,-356.85
3918,26/10/2019,Southern,603.7,376.55,-227.15
3919,26/10/2019,Eastern,528.19,372.94,-155.25
3920,26/10/2019,NorthEastern,35.47,29.52,-5.95
3921,27/10/2019,Northern,714.26,496.38,-217.88
3922,27/10/2019,Western,1340.74,918.29,-422.45
3923,27/10/2019,Southern,603.7,333.01,-270.69
3924,27/10/2019,Eastern,528.19,374.66,-153.53
3925,27/10/2019,NorthEastern,35.47,30.46,-5.01
3926,28/10/2019,Northern,716.91,452.11,-264.8
3927,28/10/2019,Western,1340.74,905.77,-434.97
3928,28/10/2019,Southern,603.7,310.22,-293.48
3929,28/10/2019,Eastern,528.19,382.96,-145.23
3930,28/10/2019,NorthEastern,35.47,31.4,-4.07
3931,29/10/2019,Northern,716.98,459.38,-257.6
3932,29/10/2019,Western,1340.74,987.29,-353.45
3933,29/10/2019,Southern,603.7,322.37,-281.33
3934,29/10/2019,Eastern,527.42,391.34,-136.08
3935,29/10/2019,NorthEastern,35.47,34.29,-1.18
3936,30/10/2019,Northern,716.98,490.32,-226.66
3937,30/10/2019,Western,1340.74,1013.7,-327.04
3938,30/10/2019,Southern,603.7,341.24,-262.46
3939,30/10/2019,Eastern,527.42,392.62,-134.8
3940,30/10/2019,NorthEastern,35.47,35.45,-0.02
3941,31/10/2019,Northern,716.98,514.54,-202.44
3942,31/10/2019,Western,1340.74,1058.9,-281.84
3943,31/10/2019,Southern,603.7,341.38,-262.32
3944,31/10/2019,Eastern,527.42,402.32,-125.1
3945,31/10/2019,NorthEastern,35.47,34.75,-0.72
3946,1/11/2019,Northern,678.04,531,-147.04
3947,1/11/2019,Western,1302.91,1096.04,-206.87
3948,1/11/2019,Southern,580.74,356.7,-224.04
3949,1/11/2019,Eastern,480.63,401.7,-78.93
3950,1/11/2019,NorthEastern,35.52,34.95,-0.57
3951,2/11/2019,Northern,678.04,534.6,-143.44
3952,2/11/2019,Western,1302.91,1109.17,-193.74
3953,2/11/2019,Southern,580.74,376.99,-203.75
3954,2/11/2019,Eastern,480.63,425.24,-55.39
3955,2/11/2019,NorthEastern,35.52,34.68,-0.84
3956,3/11/2019,Northern,678.15,514.18,-163.97
3957,3/11/2019,Western,1302.91,1059.68,-243.23
3958,3/11/2019,Southern,580.74,361.95,-218.79
3959,3/11/2019,Eastern,480.63,438.64,-41.99
3960,3/11/2019,NorthEastern,35.52,35.4,-0.12
3961,4/11/2019,Northern,668.86,546.36,-122.5
3962,4/11/2019,Western,1302.91,1114.02,-188.89
3963,4/11/2019,Southern,580.74,398.19,-182.55
3964,4/11/2019,Eastern,480.63,459.75,-20.88
3965,4/11/2019,NorthEastern,35.52,35.88,0.36
3966,5/11/2019,Northern,668.86,542.79,-126.07
3967,5/11/2019,Western,1300.35,1147.66,-152.69
3968,5/11/2019,Southern,580.74,446.18,-134.56
3969,5/11/2019,Eastern,480.63,472.65,-7.98
3970,5/11/2019,NorthEastern,35.52,36.12,0.6
3971,6/11/2019,Northern,670.82,537.9,-132.92
3972,6/11/2019,Western,1300.35,1164.2,-136.15
3973,6/11/2019,Southern,580.74,481.58,-99.16
3974,6/11/2019,Eastern,480.63,494.02,13.39
3975,6/11/2019,NorthEastern,35.52,35.04,-0.48
3976,7/11/2019,Northern,670.82,506.62,-164.2
3977,7/11/2019,Western,1300.35,1134.2,-166.15
3978,7/11/2019,Southern,571.91,483.72,-88.19
3979,7/11/2019,Eastern,480.63,463.5,-17.13
3980,7/11/2019,NorthEastern,35.52,33.98,-1.54
3981,8/11/2019,Northern,657.39,490.89,-166.5
3982,8/11/2019,Western,1315.13,1076.16,-238.97
3983,8/11/2019,Southern,571.91,477.8,-94.11
3984,8/11/2019,Eastern,484.24,449.91,-34.33
3985,8/11/2019,NorthEastern,34.95,33.48,-1.47
3986,9/11/2019,Northern,657.39,485.72,-171.67
3987,9/11/2019,Western,1315.13,1087.21,-227.92
3988,9/11/2019,Southern,576.09,441.54,-134.55
3989,9/11/2019,Eastern,484.24,434.75,-49.49
3990,9/11/2019,NorthEastern,34.95,34.17,-0.78
3991,10/11/2019,Northern,647.61,482.93,-164.68
3992,10/11/2019,Western,1290.39,1083.84,-206.55
3993,10/11/2019,Southern,576.09,421.66,-154.43
3994,10/11/2019,Eastern,474.57,425.11,-49.46
3995,10/11/2019,NorthEastern,34.95,32.83,-2.12
3996,11/11/2019,Northern,647.61,502.18,-145.43
3997,11/11/2019,Western,1290.39,1165.12,-125.27
3998,11/11/2019,Southern,576.09,459.99,-116.1
3999,11/11/2019,Eastern,474.57,456.92,-17.65
4000,11/11/2019,NorthEastern,34.95,33.87,-1.08
4001,12/11/2019,Northern,646.97,504.9,-142.07
4002,12/11/2019,Western,1289.69,1177.65,-112.04
4003,12/11/2019,Southern,576.09,502.55,-73.54
4004,12/11/2019,Eastern,471.22,451.63,-19.59
4005,12/11/2019,NorthEastern,34.95,35.47,0.52
4006,13/11/2019,Northern,646.97,517.88,-129.09
4007,13/11/2019,Western,1289.69,1179.8,-109.89
4008,13/11/2019,Southern,576.09,528.67,-47.42
4009,13/11/2019,Eastern,471.22,456.31,-14.91
4010,13/11/2019,NorthEastern,34.95,35.14,0.19
4011,14/11/2019,Northern,646.97,515.12,-131.85
4012,14/11/2019,Western,1289.69,1156.06,-133.63
4013,14/11/2019,Southern,576.09,549.56,-26.53
4014,14/11/2019,Eastern,471.22,463.33,-7.89
4015,14/11/2019,NorthEastern,34.95,35.05,0.1
4016,15/11/2019,Northern,642.8,503.53,-139.27
4017,15/11/2019,Western,1276.96,1172.32,-104.64
4018,15/11/2019,Southern,586.65,538.57,-48.08
4019,15/11/2019,Eastern,484.03,478.46,-5.57
4020,15/11/2019,NorthEastern,34.95,36.01,1.06
4021,16/11/2019,Northern,642.8,492.35,-150.45
4022,16/11/2019,Western,1280.76,1197.21,-83.55
4023,16/11/2019,Southern,586.65,501.18,-85.47
4024,16/11/2019,Eastern,474.7,486.77,12.07
4025,16/11/2019,NorthEastern,34.95,35.46,0.51
4026,17/11/2019,Northern,642.8,477,-165.8
4027,17/11/2019,Western,1283.32,1141.18,-142.14
4028,17/11/2019,Southern,586.65,461.26,-125.39
4029,17/11/2019,Eastern,474.7,463.35,-11.35
4030,17/11/2019,NorthEastern,34.95,34.29,-0.66
4031,18/11/2019,Northern,640.72,487.89,-152.83
4032,18/11/2019,Western,1283.32,1214.7,-68.62
4033,18/11/2019,Southern,586.65,501.93,-84.72
4034,18/11/2019,Eastern,474.7,494.38,19.68
4035,18/11/2019,NorthEastern,34.95,32.56,-2.39
4036,19/11/2019,Northern,644.14,502.3,-141.84
4037,19/11/2019,Western,1280.76,1228.7,-52.06
4038,19/11/2019,Southern,586.65,514.56,-72.09
4039,19/11/2019,Eastern,478.05,512.93,34.88
4040,19/11/2019,NorthEastern,34.95,36.23,1.28
4041,20/11/2019,Northern,644.14,519.52,-124.62
4042,20/11/2019,Western,1280.76,1224.93,-55.83
4043,20/11/2019,Southern,590.29,503.77,-86.52
4044,20/11/2019,Eastern,478.05,506.26,28.21
4045,20/11/2019,NorthEastern,34.95,37.15,2.2
4046,21/11/2019,Northern,644.14,514.53,-129.61
4047,21/11/2019,Western,1280.76,1243.76,-37
4048,21/11/2019,Southern,590.29,501.12,-89.17
4049,21/11/2019,Eastern,478.05,477.12,-0.93
4050,21/11/2019,NorthEastern,34.95,36.76,1.81
4051,22/11/2019,Northern,644.89,519.39,-125.5
4052,22/11/2019,Western,1280.76,1254.98,-25.78
4053,22/11/2019,Southern,590.29,508.13,-82.16
4054,22/11/2019,Eastern,478.05,474.62,-3.43
4055,22/11/2019,NorthEastern,34.95,37.59,2.64
4056,23/11/2019,Northern,656.52,516.12,-140.4
4057,23/11/2019,Western,1280.76,1188.72,-92.04
4058,23/11/2019,Southern,590.29,493.02,-97.27
4059,23/11/2019,Eastern,478.05,477.91,-0.14
4060,23/11/2019,NorthEastern,34.95,36.74,1.79
4061,24/11/2019,Northern,656.16,490.66,-165.5
4062,24/11/2019,Western,1280.76,1162.38,-118.38
4063,24/11/2019,Southern,590.29,465.62,-124.67
4064,24/11/2019,Eastern,474.7,472.58,-2.12
4065,24/11/2019,NorthEastern,34.95,35.79,0.84
4066,25/11/2019,Northern,652.41,517.42,-134.99
4067,25/11/2019,Western,1280.76,1205.14,-75.62
4068,25/11/2019,Southern,590.29,482.87,-107.42
4069,25/11/2019,Eastern,474.7,485.56,10.86
4070,25/11/2019,NorthEastern,34.95,36.5,1.55
4071,26/11/2019,Northern,659.61,507.15,-152.46
4072,26/11/2019,Western,1277.76,1245.35,-32.41
4073,26/11/2019,Southern,603.49,482.34,-121.15
4074,26/11/2019,Eastern,474.7,469.71,-4.99
4075,26/11/2019,NorthEastern,34.95,35.15,0.2
4076,27/11/2019,Northern,659.61,495.91,-163.7
4077,27/11/2019,Western,1277.76,1223.5,-54.26
4078,27/11/2019,Southern,599.49,478.34,-121.15
4079,27/11/2019,Eastern,474.7,467.05,-7.65
4080,27/11/2019,NorthEastern,34.95,35.67,0.72
4081,28/11/2019,Northern,659.61,469.23,-190.38
4082,28/11/2019,Western,1277.76,1213.71,-64.05
4083,28/11/2019,Southern,599.49,469.19,-130.3
4084,28/11/2019,Eastern,474.7,466.69,-8.01
4085,28/11/2019,NorthEastern,34.95,35.43,0.48
4086,29/11/2019,Northern,659.97,464.07,-195.9
4087,29/11/2019,Western,1277.76,1229.02,-48.74
4088,29/11/2019,Southern,599.49,476.32,-123.17
4089,29/11/2019,Eastern,478.2,466.84,-11.36
4090,29/11/2019,NorthEastern,34.95,36.08,1.13
4091,30/11/2019,Northern,659.97,457.33,-202.64
4092,30/11/2019,Western,1273.55,1218.82,-54.73
4093,30/11/2019,Southern,599.49,483.8,-115.69
4094,30/11/2019,Eastern,478.2,467.16,-11.04
4095,30/11/2019,NorthEastern,34.95,34.05,-0.9
4096,1/12/2019,Northern,637.62,441.19,-196.43
4097,1/12/2019,Western,1272.14,1195.03,-77.11
4098,1/12/2019,Southern,604.03,436.72,-167.31
4099,1/12/2019,Eastern,470.22,456.47,-13.75
4100,1/12/2019,NorthEastern,34.92,35.75,0.83
4101,2/12/2019,Northern,637.72,472.56,-165.16
4102,2/12/2019,Western,1272.14,1177.91,-94.23
4103,2/12/2019,Southern,604.03,454.7,-149.33
4104,2/12/2019,Eastern,464.6,472.86,8.26
4105,2/12/2019,NorthEastern,34.92,37.5,2.58
4106,3/12/2019,Northern,637.72,482.41,-155.31
4107,3/12/2019,Western,1269.64,1197.56,-72.08
4108,3/12/2019,Southern,604.03,436.23,-167.8
4109,3/12/2019,Eastern,464.6,488.24,23.64
4110,3/12/2019,NorthEastern,35.44,36.69,1.25
4111,4/12/2019,Northern,639.36,493.6,-145.76
4112,4/12/2019,Western,1269.64,1211.65,-57.99
4113,4/12/2019,Southern,604.03,437.85,-166.18
4114,4/12/2019,Eastern,467.64,474.32,6.68
4115,4/12/2019,NorthEastern,35.44,35.49,0.05
4116,5/12/2019,Northern,639.36,486.08,-153.28
4117,5/12/2019,Western,1269.64,1227.03,-42.61
4118,5/12/2019,Southern,613.81,452.38,-161.43
4119,5/12/2019,Eastern,467.64,480.52,12.88
4120,5/12/2019,NorthEastern,35.44,35.2,-0.24
4121,6/12/2019,Northern,639.36,492.56,-146.8
4122,6/12/2019,Western,1269.64,1226.46,-43.18
4123,6/12/2019,Southern,613.81,467.99,-145.82
4124,6/12/2019,Eastern,486.52,475.91,-10.61
4125,6/12/2019,NorthEastern,35.44,37.5,2.06
4126,7/12/2019,Northern,639.36,497.53,-141.83
4127,7/12/2019,Western,1269.64,1180.16,-89.48
4128,7/12/2019,Southern,613.81,449.02,-164.79
4129,7/12/2019,Eastern,486.52,475.01,-11.51
4130,7/12/2019,NorthEastern,35.44,36.51,1.07
4131,8/12/2019,Northern,639.36,482.98,-156.38
4132,8/12/2019,Western,1269.64,1160.9,-108.74
4133,8/12/2019,Southern,613.81,420.92,-192.89
4134,8/12/2019,Eastern,486.52,458.64,-27.88
4135,8/12/2019,NorthEastern,35.44,34.39,-1.05
4136,9/12/2019,Northern,641.66,507.81,-133.85
4137,9/12/2019,Western,1269.64,1265.63,-4.01
4138,9/12/2019,Southern,613.81,455.56,-158.25
4139,9/12/2019,Eastern,486.52,449.2,-37.32
4140,9/12/2019,NorthEastern,35.44,37.96,2.52
4141,10/12/2019,Northern,632.96,530.27,-102.69
4142,10/12/2019,Western,1269.64,1279.9,10.26
4143,10/12/2019,Southern,613.81,490,-123.81
4144,10/12/2019,Eastern,490.61,472.14,-18.47
4145,10/12/2019,NorthEastern,35.44,39.26,3.82
4146,11/12/2019,Northern,632.96,547.47,-85.49
4147,11/12/2019,Western,1269.64,1303.91,34.27
4148,11/12/2019,Southern,609.81,517.19,-92.62
4149,11/12/2019,Eastern,487.61,495.95,8.34
4150,11/12/2019,NorthEastern,35.44,36.96,1.52
4151,12/12/2019,Northern,632.96,524.95,-108.01
4152,12/12/2019,Western,1269.64,1276.76,7.12
4153,12/12/2019,Southern,622.71,519.08,-103.63
4154,12/12/2019,Eastern,487.61,495.2,7.59
4155,12/12/2019,NorthEastern,35.44,33.51,-1.93
4156,13/12/2019,Northern,636.75,444.66,-192.09
4157,13/12/2019,Western,1269.64,1217.18,-52.46
4158,13/12/2019,Southern,627.34,504.79,-122.55
4159,13/12/2019,Eastern,487.61,464.6,-23.01
4160,13/12/2019,NorthEastern,35.44,28.24,-7.2
4161,14/12/2019,Northern,628.64,467.18,-161.46
4162,14/12/2019,Western,1269.64,1230.67,-38.97
4163,14/12/2019,Southern,624.03,497.24,-126.79
4164,14/12/2019,Eastern,487.61,477.59,-10.02
